game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,1,B,2,2,TRIANGLE,7.645293,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,2,A,0,2,SQUARE,1.258004,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,3,B,3,0,SQUARE,2.502291,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,4,A,3,2,DIAMOND,1.255408,35,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,5,B,2,1,SQUARE,0.819292,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020001__Astart,6,A,1,2,CIRCLE,0.000401,29,1,1,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,0,B,0,2,CIRCLE,0.000027,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,1,A,1,1,CIRCLE,1.268657,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,2,B,1,2,DIAMOND,6.232828,49,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,3,A,2,3,SQUARE,1.259588,41,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,4,B,3,3,TRIANGLE,1.043883,35,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,5,A,1,0,TRIANGLE,0.194319,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,6,B,1,3,DIAMOND,0.139023,24,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,7,A,0,3,SQUARE,0.028649,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,8,B,2,2,CIRCLE,0.065988,10,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,9,A,2,1,TRIANGLE,0.007911,12,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,10,B,3,0,SQUARE,0.002339,3,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2020002__Bstart,11,A,2,0,DIAMOND,0.000189,5,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,0,A,1,1,CIRCLE,1.279270,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,1,B,2,2,SQUARE,8.966740,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,2,A,0,3,SQUARE,1.254815,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,3,B,3,0,TRIANGLE,2.615141,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,4,A,0,2,TRIANGLE,1.251467,34,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,5,B,2,1,TRIANGLE,1.004328,26,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,6,A,0,0,DIAMOND,0.111639,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,7,B,1,2,DIAMOND,0.003160,14,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030001__Astart,8,A,0,1,CIRCLE,0.000242,18,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,0,B,3,1,TRIANGLE,0.000026,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,1,A,2,2,CIRCLE,1.267758,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,2,B,1,2,SQUARE,4.229596,49,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,3,A,0,3,TRIANGLE,1.262580,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,4,B,2,3,DIAMOND,1.561495,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,5,A,3,0,SQUARE,0.211093,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,6,B,1,1,CIRCLE,0.180104,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,7,A,0,1,DIAMOND,0.024663,17,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,8,B,2,1,TRIANGLE,0.004240,13,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3030002__Bstart,9,A,2,0,SQUARE,0.000326,14,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,0,A,1,1,CIRCLE,1.273813,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,1,B,1,2,SQUARE,7.754152,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,2,A,3,0,SQUARE,1.257707,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,3,B,3,3,CIRCLE,2.299976,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,4,A,2,1,DIAMOND,1.256107,36,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,5,B,0,2,TRIANGLE,1.241126,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,6,A,1,0,CIRCLE,0.155414,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,7,B,2,2,SQUARE,0.236277,22,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,8,A,0,0,SQUARE,0.019337,14,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,9,B,2,0,TRIANGLE,0.021230,13,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,10,A,2,3,DIAMOND,0.001612,6,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040001__Astart,11,B,0,3,CIRCLE,0.000951,2,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,0,B,2,2,DIAMOND,0.000026,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,1,A,1,1,CIRCLE,1.272848,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,2,B,1,3,TRIANGLE,5.042291,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,3,A,0,1,SQUARE,1.257951,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,4,B,3,3,SQUARE,1.089487,37,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,5,A,0,0,CIRCLE,0.226325,28,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,6,B,3,0,TRIANGLE,0.136511,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,7,A,2,1,SQUARE,0.009775,8,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,8,B,1,2,DIAMOND,0.004402,12,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,9,A,3,1,DIAMOND,0.000404,1,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed4040002__Bstart,10,B,3,2,CIRCLE,0.000008,3,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,0,A,1,1,CIRCLE,1.275830,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,1,B,2,2,TRIANGLE,7.449253,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,2,A,0,2,SQUARE,1.254477,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,3,B,3,0,SQUARE,2.113366,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,4,A,3,2,DIAMOND,1.254849,35,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,5,B,2,1,TRIANGLE,0.015998,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050001__Astart,6,A,1,2,CIRCLE,0.000402,29,1,1,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,0,B,2,2,CIRCLE,0.000026,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,1,A,1,1,CIRCLE,1.261768,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,2,B,0,0,TRIANGLE,6.480098,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,3,A,0,2,SQUARE,1.257773,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,4,B,2,3,DIAMOND,1.553225,37,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,5,A,3,3,TRIANGLE,0.280704,28,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,6,B,2,1,SQUARE,0.030804,24,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed5050002__Bstart,7,A,3,2,SQUARE,0.000508,20,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,0,A,1,1,CIRCLE,1.279472,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,1,B,1,2,DIAMOND,7.663220,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,2,A,0,3,SQUARE,1.254013,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,3,B,1,0,DIAMOND,1.310533,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,4,A,0,0,TRIANGLE,1.256806,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,5,B,2,2,CIRCLE,0.392924,20,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060001__Astart,6,A,0,1,SQUARE,0.000410,28,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,0,B,1,1,DIAMOND,0.000026,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,1,A,2,2,CIRCLE,1.263874,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,2,B,0,3,TRIANGLE,5.087794,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,3,A,3,2,SQUARE,1.257826,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,4,B,1,2,DIAMOND,1.408709,36,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,5,A,0,2,CIRCLE,0.015743,31,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed6060002__Bstart,6,B,1,3,SQUARE,0.000025,19,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,0,A,1,1,CIRCLE,1.278369,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,1,B,2,2,CIRCLE,7.922933,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,2,A,0,2,SQUARE,1.258782,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,3,B,3,1,SQUARE,3.292225,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,4,A,1,3,DIAMOND,1.254433,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,5,B,3,0,TRIANGLE,1.215286,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,6,A,0,0,CIRCLE,0.136523,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,7,B,2,3,CIRCLE,0.061543,21,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,8,A,3,3,DIAMOND,0.012995,14,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,9,B,2,1,TRIANGLE,0.010947,13,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,10,A,1,2,SQUARE,0.001176,5,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070001__Astart,11,B,0,1,DIAMOND,0.000008,3,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,0,B,0,1,DIAMOND,0.000026,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,1,A,1,2,CIRCLE,1.262839,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,2,B,1,3,SQUARE,4.327956,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,3,A,0,0,TRIANGLE,1.260673,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,4,B,2,2,TRIANGLE,1.264391,36,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,5,A,3,3,DIAMOND,0.208436,26,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,6,B,2,1,CIRCLE,0.253033,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,7,A,2,0,SQUARE,0.017984,17,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,8,B,1,1,SQUARE,0.004907,13,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed7070002__Bstart,9,A,1,0,CIRCLE,0.000307,13,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,0,A,1,1,CIRCLE,1.251658,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,1,B,2,1,TRIANGLE,7.376349,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,2,A,3,0,SQUARE,1.256948,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,3,B,0,3,DIAMOND,1.713998,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,4,A,2,0,DIAMOND,1.254865,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,5,B,2,2,TRIANGLE,0.060529,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080001__Astart,6,A,3,1,CIRCLE,0.000475,26,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,0,B,1,0,SQUARE,0.000026,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,1,A,2,2,TRIANGLE,1.261573,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,2,B,0,3,DIAMOND,4.083384,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,3,A,3,3,TRIANGLE,1.258621,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,4,B,1,1,CIRCLE,1.275298,39,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,5,A,0,2,SQUARE,0.152830,15,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,6,B,2,1,DIAMOND,0.172367,27,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,7,A,3,0,CIRCLE,0.010223,8,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,8,B,0,1,CIRCLE,0.011860,9,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,9,A,2,0,CIRCLE,0.001712,7,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed8080002__Bstart,10,B,2,3,SQUARE,0.000008,3,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,0,A,1,1,CIRCLE,1.276528,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,1,B,1,2,TRIANGLE,7.901029,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,2,A,0,3,SQUARE,1.254937,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,3,B,3,0,DIAMOND,1.616649,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,4,A,0,2,DIAMOND,1.254822,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,5,B,2,2,TRIANGLE,0.058677,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090001__Astart,6,A,1,3,CIRCLE,0.000386,26,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,0,B,3,3,TRIANGLE,0.000027,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,1,A,1,1,CIRCLE,1.263105,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,2,B,2,1,DIAMOND,4.405733,49,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,3,A,1,0,SQUARE,1.258345,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,4,B,3,0,CIRCLE,1.018643,37,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,5,A,0,2,TRIANGLE,0.192724,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,6,B,3,2,SQUARE,0.179844,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,7,A,1,2,CIRCLE,0.011012,19,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed9090002__Bstart,8,B,2,2,DIAMOND,0.000037,17,1,1,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,0,A,1,1,CIRCLE,1.280405,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,1,B,1,2,TRIANGLE,7.314936,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,2,A,0,3,SQUARE,1.255098,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,3,B,0,1,DIAMOND,1.571357,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,4,A,2,2,DIAMOND,1.068028,38,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,5,B,3,3,CIRCLE,1.083027,28,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,6,A,2,0,TRIANGLE,0.080745,26,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,7,B,2,1,SQUARE,0.019608,17,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120001__Astart,8,A,3,1,TRIANGLE,0.000490,16,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,0,B,1,2,CIRCLE,0.000026,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,1,A,2,1,CIRCLE,1.265370,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,2,B,2,3,TRIANGLE,6.175453,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,3,A,1,0,TRIANGLE,1.259573,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,4,B,0,3,SQUARE,1.713717,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,5,A,3,1,DIAMOND,0.229660,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,6,B,3,2,TRIANGLE,0.382166,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,7,A,0,0,CIRCLE,0.037096,21,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,8,B,1,1,SQUARE,0.004834,13,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1120002__Bstart,9,A,0,1,TRIANGLE,0.000261,11,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,0,A,1,1,CIRCLE,1.273906,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,1,B,2,2,CIRCLE,7.759789,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,2,A,0,2,SQUARE,1.257704,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,3,B,3,1,SQUARE,3.260911,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,4,A,1,3,DIAMOND,1.255812,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,5,B,3,0,TRIANGLE,1.090065,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,6,A,0,0,CIRCLE,0.136641,23,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,7,B,2,3,CIRCLE,0.072819,21,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,8,A,3,3,DIAMOND,0.012825,14,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,9,B,2,1,TRIANGLE,0.010960,13,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,10,A,1,2,SQUARE,0.001175,5,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130001__Astart,11,B,0,1,DIAMOND,0.000009,3,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,0,B,1,2,TRIANGLE,0.000026,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,1,A,2,1,CIRCLE,1.264136,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,2,B,3,3,CIRCLE,5.362295,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,3,A,3,2,DIAMOND,1.256661,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,4,B,0,0,SQUARE,1.191061,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,5,A,2,0,TRIANGLE,0.209809,25,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,6,B,1,1,SQUARE,0.128468,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,7,A,2,2,DIAMOND,0.022199,18,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,8,B,0,2,CIRCLE,0.002639,12,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed2130002__Bstart,9,A,2,3,SQUARE,0.000191,6,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,0,A,1,1,CIRCLE,1.279223,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,1,B,2,2,SQUARE,7.681620,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,2,A,0,3,SQUARE,1.255346,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,3,B,3,0,DIAMOND,2.528246,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,4,A,1,0,TRIANGLE,1.254023,34,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed3140001__Astart,5,B,1,2,DIAMOND,0.650326,26,0,0,1,1,ok
