game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,0,A,3,2,CIRCLE,0.600320,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,1,B,2,3,SQUARE,1.200458,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,2,A,2,1,DIAMOND,0.600093,50,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,3,B,0,2,TRIANGLE,1.200143,40,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,4,A,2,0,TRIANGLE,0.600045,37,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,5,B,2,2,SQUARE,1.200126,29,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed3030001__Astart,6,A,1,2,DIAMOND,0.600044,31,1,1,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,0,B,0,2,TRIANGLE,1.201114,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,1,A,1,0,SQUARE,0.600075,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,2,B,1,1,CIRCLE,1.200942,49,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,3,A,2,3,SQUARE,0.600761,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,4,B,1,2,DIAMOND,1.200240,37,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,5,A,3,3,TRIANGLE,0.605417,18,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,6,B,0,3,CIRCLE,1.200087,25,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,7,A,2,0,TRIANGLE,0.600021,14,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed3030002__Bstart,8,B,1,3,DIAMOND,0.000026,10,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,0,A,2,3,TRIANGLE,0.600328,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,1,B,1,3,CIRCLE,1.200544,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,2,A,3,0,TRIANGLE,0.600168,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,3,B,0,1,DIAMOND,1.200305,43,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,4,A,2,0,DIAMOND,0.600133,23,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,5,B,1,1,SQUARE,1.200181,31,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,6,A,3,2,DIAMOND,0.600131,14,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,7,B,0,0,CIRCLE,1.200159,21,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,8,A,2,2,SQUARE,0.600031,7,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed4040001__Astart,9,B,1,0,SQUARE,0.000035,6,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,0,B,3,2,TRIANGLE,1.200563,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,1,A,2,1,DIAMOND,0.600219,53,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,2,B,2,0,SQUARE,1.200500,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,3,A,1,3,DIAMOND,0.600149,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,4,B,2,2,CIRCLE,1.200202,37,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,5,A,0,3,TRIANGLE,0.600089,18,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,6,B,3,3,SQUARE,1.200147,25,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,7,A,1,1,TRIANGLE,0.600020,14,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed4040002__Bstart,8,B,2,3,CIRCLE,0.000052,10,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,0,A,0,0,DIAMOND,0.600493,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,1,B,1,0,CIRCLE,1.200379,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,2,A,3,1,SQUARE,0.600071,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,3,B,2,1,TRIANGLE,1.200208,39,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,4,A,2,3,DIAMOND,0.600057,36,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,5,B,2,2,SQUARE,1.200084,28,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,6,A,1,3,SQUARE,0.600022,15,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed5050001__Astart,7,B,2,0,CIRCLE,0.000032,19,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,0,B,2,1,DIAMOND,1.200501,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,1,A,0,3,DIAMOND,0.600104,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,2,B,1,0,CIRCLE,1.200371,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,3,A,3,1,CIRCLE,0.600208,38,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,4,B,0,0,SQUARE,1.200133,35,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,5,A,1,2,SQUARE,0.600102,27,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,6,B,3,0,TRIANGLE,1.200092,24,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,7,A,2,3,SQUARE,0.600054,20,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed5050002__Bstart,8,B,2,0,DIAMOND,0.000093,16,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,0,A,2,1,CIRCLE,0.600185,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,1,B,2,0,SQUARE,1.200454,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,2,A,1,3,TRIANGLE,0.600169,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,3,B,3,2,DIAMOND,1.204161,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,4,A,3,3,SQUARE,0.600107,35,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,5,B,0,3,CIRCLE,1.200073,27,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,6,A,2,3,TRIANGLE,0.600635,23,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed6060001__Astart,7,B,2,2,DIAMOND,0.000121,23,1,1,0,1,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,0,B,3,0,SQUARE,1.200604,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,1,A,0,3,TRIANGLE,0.600205,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,2,B,1,1,CIRCLE,1.200238,49,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,3,A,2,0,TRIANGLE,0.600079,38,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,4,B,0,2,DIAMOND,1.200219,37,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,5,A,3,2,CIRCLE,0.600094,14,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,6,B,0,1,SQUARE,1.200148,25,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,7,A,2,2,SQUARE,0.600032,12,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed6060002__Bstart,8,B,0,0,CIRCLE,0.000037,12,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,0,A,1,0,DIAMOND,0.600110,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,1,B,3,3,SQUARE,1.200512,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,2,A,1,1,TRIANGLE,0.600312,49,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,3,B,1,2,CIRCLE,1.200305,40,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,4,A,3,1,DIAMOND,0.600220,36,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed7070001__Astart,5,B,1,3,SQUARE,0.000054,33,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,0,B,0,3,TRIANGLE,1.200349,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,1,A,1,0,DIAMOND,0.607334,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,2,B,3,1,SQUARE,1.200811,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,3,A,2,2,DIAMOND,0.600082,38,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,4,B,0,0,CIRCLE,1.200110,36,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,5,A,1,3,CIRCLE,0.600042,15,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,6,B,1,1,SQUARE,1.200152,25,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,7,A,1,2,CIRCLE,0.600094,11,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed7070002__Bstart,8,B,0,1,TRIANGLE,0.000053,12,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,0,A,2,2,TRIANGLE,0.600353,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,1,B,0,3,SQUARE,1.200167,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,2,A,2,3,DIAMOND,0.600143,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,3,B,3,2,CIRCLE,1.200226,41,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,4,A,3,3,TRIANGLE,0.600068,37,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed8080001__Astart,5,B,1,3,CIRCLE,0.000153,34,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,0,B,3,3,SQUARE,1.200897,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,1,A,2,0,CIRCLE,0.600623,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,2,B,0,2,TRIANGLE,1.200432,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,3,A,1,2,CIRCLE,0.600076,38,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,4,B,2,1,DIAMOND,1.200170,37,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,5,A,0,1,SQUARE,0.600057,14,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,6,B,3,2,DIAMOND,1.200174,25,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,7,A,0,0,DIAMOND,0.600042,12,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed8080002__Bstart,8,B,2,2,SQUARE,0.000039,12,1,1,0,1,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,0,A,1,2,DIAMOND,0.600216,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,1,B,0,0,SQUARE,1.200229,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,2,A,2,3,DIAMOND,0.600281,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,3,B,3,1,CIRCLE,1.200288,42,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,4,A,2,2,CIRCLE,0.600073,22,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,5,B,3,0,SQUARE,1.200088,30,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,6,A,0,3,CIRCLE,0.600023,15,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,7,B,1,3,TRIANGLE,1.200047,12,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,8,A,0,1,TRIANGLE,0.600027,4,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,9,B,2,0,TRIANGLE,1.200025,5,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,10,A,3,2,TRIANGLE,0.600016,1,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090001__Astart,11,B,1,0,CIRCLE,1.200032,2,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,0,B,3,0,TRIANGLE,1.201116,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,1,A,2,0,SQUARE,0.600078,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,2,B,1,1,CIRCLE,1.200271,50,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,3,A,1,3,SQUARE,0.600116,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,4,B,0,0,DIAMOND,1.200202,38,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,5,A,0,3,TRIANGLE,0.600079,19,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed9090002__Bstart,6,B,1,0,CIRCLE,0.000031,27,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,0,A,2,3,DIAMOND,0.600691,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,1,B,1,2,CIRCLE,1.202456,53,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,2,A,3,3,CIRCLE,0.602638,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,3,B,2,0,SQUARE,1.200262,40,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,4,A,0,2,TRIANGLE,0.600139,35,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,5,B,1,0,SQUARE,1.200174,27,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,6,A,2,1,TRIANGLE,0.600058,27,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,7,B,0,0,CIRCLE,1.200036,8,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,8,A,3,0,DIAMOND,0.600026,11,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,9,B,1,1,DIAMOND,1.200038,2,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,10,A,3,2,SQUARE,0.600024,3,1,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,11,B,0,1,DIAMOND,1.200036,1,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed1120001__Astart,12,A,3,1,CIRCLE,0.600021,2,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,0,B,0,2,CIRCLE,1.200440,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,1,A,2,2,SQUARE,0.600307,53,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,2,B,1,0,TRIANGLE,1.200688,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,3,A,0,0,SQUARE,0.600119,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,4,B,1,1,DIAMOND,1.200101,38,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,5,A,3,1,CIRCLE,0.611085,18,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,6,B,0,3,TRIANGLE,1.200078,25,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,7,A,2,1,TRIANGLE,0.600042,12,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed1120002__Bstart,8,B,0,1,DIAMOND,0.000026,12,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,0,A,1,2,TRIANGLE,0.600441,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,1,B,2,0,DIAMOND,1.200555,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,2,A,0,1,DIAMOND,0.600283,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,3,B,3,3,SQUARE,1.200406,38,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,4,A,1,1,TRIANGLE,0.600199,34,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,5,B,3,0,CIRCLE,1.200187,29,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,6,A,0,2,DIAMOND,0.600073,13,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,7,B,2,1,CIRCLE,1.200130,20,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,8,A,0,0,SQUARE,0.600015,4,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed2130001__Astart,9,B,3,1,SQUARE,0.000023,7,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,0,B,2,0,SQUARE,1.200862,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,1,A,1,0,CIRCLE,0.600818,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,2,B,0,1,TRIANGLE,1.200147,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,3,A,3,3,CIRCLE,0.600031,40,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,4,B,3,0,DIAMOND,1.200299,38,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,5,A,0,2,SQUARE,0.600053,18,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed2130002__Bstart,6,B,0,0,TRIANGLE,0.000035,25,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,0,A,2,0,DIAMOND,0.600176,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,1,B,0,3,SQUARE,1.200379,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,2,A,0,0,DIAMOND,0.600115,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,3,B,3,2,CIRCLE,1.200195,43,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,4,A,2,1,CIRCLE,0.600169,23,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,5,B,2,2,TRIANGLE,1.200184,30,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,6,A,1,0,CIRCLE,0.600047,14,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed3140001__Astart,7,B,2,3,SQUARE,0.000036,23,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,0,B,1,1,DIAMOND,1.200950,64,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,1,A,1,3,TRIANGLE,0.609067,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,2,B,0,0,CIRCLE,1.200357,50,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,3,A,2,1,TRIANGLE,0.600097,41,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,4,B,3,1,SQUARE,1.200261,37,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,5,A,0,3,SQUARE,0.600071,19,0,0,1,0,ok
MCTS (baseline)__vs__MCTS+__seed3140002__Bstart,6,B,0,1,CIRCLE,0.000052,26,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,0,A,0,3,TRIANGLE,0.600506,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,1,B,0,0,CIRCLE,1.202298,53,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,2,A,2,1,SQUARE,0.600099,50,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,3,B,3,1,DIAMOND,1.200315,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,4,A,1,0,TRIANGLE,0.600167,36,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,5,B,2,3,CIRCLE,1.200166,29,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,6,A,0,2,DIAMOND,0.600021,15,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,7,B,2,2,TRIANGLE,1.200048,10,0,0,1,1,ok
MCTS (baseline)__vs__MCTS+__seed4150001__Astart,8,A,0,1,SQUARE,0.600040,11,1,1,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,0,B,0,3,TRIANGLE,1.200337,64,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,1,A,1,1,DIAMOND,0.600272,53,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,2,B,1,0,CIRCLE,1.200502,49,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,3,A,3,2,DIAMOND,0.600121,39,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,4,B,2,2,SQUARE,1.200127,37,0,0,0,1,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,5,A,2,0,TRIANGLE,0.600045,14,0,0,0,0,ok
MCTS (baseline)__vs__MCTS+__seed4150002__Bstart,6,B,0,2,CIRCLE,1.200075,25,0,0,0,0,ok
