game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
AlphaBeta++__vs__MCTS+__seed1020001__Astart,3,B,3,0,DIAMOND,1.200087,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020001__Astart,4,A,1,0,TRIANGLE,1.252615,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020001__Astart,5,B,2,3,SQUARE,1.200100,27,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020001__Astart,6,A,0,1,DIAMOND,0.082225,23,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020001__Astart,7,B,3,3,SQUARE,1.200052,18,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1020001__Astart,8,A,0,0,SQUARE,0.000433,17,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,0,B,0,3,TRIANGLE,1.200368,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,1,A,2,1,CIRCLE,1.268888,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,2,B,1,2,DIAMOND,1.200137,49,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,3,A,0,0,SQUARE,1.252937,40,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,4,B,3,2,SQUARE,1.200239,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,5,A,1,0,TRIANGLE,0.572311,28,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,6,B,2,2,DIAMOND,1.200070,23,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,7,A,1,3,CIRCLE,0.070384,20,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,8,B,3,3,TRIANGLE,1.200040,7,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1020002__Bstart,9,A,1,1,SQUARE,0.000215,8,1,1,0,1,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,0,A,1,1,CIRCLE,1.256691,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,1,B,0,3,DIAMOND,1.200270,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,2,A,0,2,SQUARE,1.264969,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,3,B,1,0,TRIANGLE,1.200104,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,4,A,3,1,SQUARE,1.138094,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,5,B,2,1,DIAMOND,1.200138,29,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,6,A,0,1,CIRCLE,0.008656,15,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1030001__Astart,7,B,0,0,TRIANGLE,0.000027,16,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,0,B,3,3,SQUARE,1.200970,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,1,A,1,1,CIRCLE,1.269421,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,2,B,0,2,DIAMOND,1.200166,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,3,A,3,0,DIAMOND,1.260814,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,4,B,1,2,TRIANGLE,1.200123,35,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,5,A,2,3,TRIANGLE,0.250783,27,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,6,B,1,0,SQUARE,1.200087,22,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,7,A,1,3,CIRCLE,0.008006,18,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1030002__Bstart,8,B,0,3,DIAMOND,0.000035,9,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,0,A,1,1,CIRCLE,1.256227,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,1,B,0,2,SQUARE,1.200254,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,2,A,2,2,TRIANGLE,1.258986,49,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,3,B,1,0,DIAMOND,1.200214,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,4,A,0,3,DIAMOND,1.206150,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,5,B,3,3,CIRCLE,1.200085,26,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,6,A,3,1,SQUARE,0.116639,24,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,7,B,3,0,CIRCLE,1.200072,16,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,8,A,0,0,TRIANGLE,0.016653,16,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,9,B,1,2,SQUARE,1.200042,7,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1040001__Astart,10,A,0,1,CIRCLE,0.000467,7,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,0,B,3,2,CIRCLE,1.200228,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,1,A,1,1,CIRCLE,1.267213,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,2,B,2,0,TRIANGLE,1.200381,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,3,A,3,3,DIAMOND,1.258289,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,4,B,0,1,SQUARE,1.200091,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,5,A,3,0,DIAMOND,0.449152,25,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,6,B,1,2,TRIANGLE,1.200096,26,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,7,A,2,3,SQUARE,0.018931,8,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,8,B,0,2,SQUARE,1.200031,8,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,9,A,2,1,CIRCLE,0.002547,5,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1040002__Bstart,10,B,0,3,CIRCLE,1.200007,1,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,0,A,1,1,CIRCLE,1.258970,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,1,B,3,0,TRIANGLE,1.200247,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,2,A,2,0,SQUARE,1.268234,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,3,B,0,1,DIAMOND,1.200127,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,4,A,3,3,DIAMOND,1.184584,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,5,B,2,2,CIRCLE,1.200069,26,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,6,A,0,3,SQUARE,0.125943,24,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,7,B,1,3,TRIANGLE,1.200083,18,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,8,A,2,3,DIAMOND,0.008089,6,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,9,B,0,2,DIAMOND,1.200032,7,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,10,A,0,0,CIRCLE,0.001423,3,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050001__Astart,11,B,3,2,CIRCLE,1.200010,2,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,0,B,3,0,TRIANGLE,1.200375,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,1,A,1,2,CIRCLE,1.274974,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,2,B,2,3,CIRCLE,1.200166,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,3,A,3,2,SQUARE,1.262024,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,4,B,3,1,DIAMOND,1.200110,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,5,A,3,3,SQUARE,0.117971,28,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,6,B,2,1,CIRCLE,1.200078,30,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,7,A,1,1,TRIANGLE,0.006481,15,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1050002__Bstart,8,B,0,1,SQUARE,0.000016,16,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,0,A,1,1,CIRCLE,1.271392,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,1,B,2,0,DIAMOND,1.200486,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,2,A,2,2,SQUARE,1.263576,49,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,3,B,0,1,TRIANGLE,1.200284,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,4,A,3,0,TRIANGLE,1.263757,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,5,B,1,2,DIAMOND,1.200162,26,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,6,A,3,1,CIRCLE,0.114867,25,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,7,B,0,3,CIRCLE,1.200085,11,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1060001__Astart,8,A,2,1,SQUARE,0.000356,13,1,1,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,0,B,2,1,CIRCLE,1.200744,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,1,A,1,2,CIRCLE,1.273081,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,2,B,0,0,SQUARE,1.200204,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,3,A,2,2,SQUARE,1.261782,38,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,4,B,1,3,TRIANGLE,1.200094,37,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,5,A,3,3,DIAMOND,0.314201,25,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,6,B,0,1,CIRCLE,1.200087,26,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,7,A,2,0,TRIANGLE,0.042085,17,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,8,B,1,1,DIAMOND,1.200040,12,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1060002__Bstart,9,A,2,3,DIAMOND,0.000486,12,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,0,A,1,1,CIRCLE,1.256118,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,1,B,3,2,SQUARE,1.200196,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,2,A,2,2,TRIANGLE,1.270203,49,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,3,B,0,3,DIAMOND,1.200149,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,4,A,1,3,CIRCLE,1.084101,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,5,B,1,0,SQUARE,1.200079,29,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,6,A,3,1,DIAMOND,0.063201,15,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,7,B,0,0,TRIANGLE,1.200041,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,8,A,2,1,DIAMOND,0.012230,8,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,9,B,3,0,TRIANGLE,1.200024,6,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,10,A,1,2,TRIANGLE,0.001417,2,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1070001__Astart,11,B,0,2,DIAMOND,1.200017,2,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,0,B,0,2,SQUARE,1.200239,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,1,A,1,1,CIRCLE,1.266087,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,2,B,3,3,TRIANGLE,1.200156,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,3,A,2,3,DIAMOND,1.258029,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,4,B,1,0,DIAMOND,1.200127,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,5,A,2,0,SQUARE,0.377844,25,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,6,B,0,3,CIRCLE,1.200089,24,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,7,A,2,1,CIRCLE,0.008586,16,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1070002__Bstart,8,B,1,3,SQUARE,0.000027,18,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,0,A,1,1,CIRCLE,1.253323,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,1,B,3,0,TRIANGLE,1.200154,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,2,A,2,0,SQUARE,1.261949,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,3,B,0,1,DIAMOND,1.200278,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,4,A,3,3,DIAMOND,1.151897,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,5,B,1,2,SQUARE,1.200069,26,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,6,A,3,2,CIRCLE,0.108807,23,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,7,B,1,3,TRIANGLE,1.200058,17,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1080001__Astart,8,A,3,1,SQUARE,0.000301,7,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,0,B,3,3,CIRCLE,1.200343,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,1,A,1,1,CIRCLE,1.267223,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,2,B,0,2,SQUARE,1.200348,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,3,A,3,0,SQUARE,1.256310,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,4,B,2,3,TRIANGLE,1.200119,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,5,A,2,2,DIAMOND,0.357736,26,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,6,B,1,2,TRIANGLE,1.200145,23,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,7,A,3,2,DIAMOND,0.010769,21,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,8,B,0,3,DIAMOND,1.200034,10,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1080002__Bstart,9,A,3,1,TRIANGLE,0.000483,12,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,0,A,1,1,CIRCLE,1.252050,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,1,B,3,3,TRIANGLE,1.200277,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,2,A,2,3,SQUARE,1.262990,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,3,B,0,2,DIAMOND,1.200156,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,4,A,2,1,CIRCLE,1.208686,35,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,5,B,1,0,TRIANGLE,1.200086,30,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,6,A,3,0,DIAMOND,0.056208,13,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,7,B,2,2,DIAMOND,1.200038,11,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,8,A,3,2,SQUARE,0.004700,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,9,B,0,0,SQUARE,1.200020,3,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,10,A,3,1,DIAMOND,0.001724,1,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090001__Astart,11,B,0,1,SQUARE,1.200026,2,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,0,B,1,1,TRIANGLE,1.200266,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,1,A,2,2,CIRCLE,1.270460,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,2,B,3,0,SQUARE,1.200137,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,3,A,0,2,DIAMOND,1.259935,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,4,B,2,3,TRIANGLE,1.200094,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,5,A,0,1,SQUARE,0.260866,26,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,6,B,2,0,DIAMOND,1.200061,15,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,7,A,1,2,CIRCLE,0.058022,17,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,8,B,1,3,SQUARE,1.200069,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,9,A,0,3,DIAMOND,0.001093,3,0,0,1,0,ok
AlphaBeta++__vs__MCTS+__seed1090002__Bstart,10,B,1,0,DIAMOND,0.000013,5,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,0,A,1,1,CIRCLE,1.262192,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,1,B,0,3,SQUARE,1.200175,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,2,A,0,2,TRIANGLE,1.257845,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,3,B,1,0,DIAMOND,1.200116,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,4,A,3,2,TRIANGLE,1.257098,36,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,5,B,2,1,SQUARE,1.200077,29,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,6,A,3,3,DIAMOND,0.053094,14,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,7,B,2,0,DIAMOND,1.200055,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,8,A,1,2,CIRCLE,0.004872,8,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1100001__Astart,9,B,2,3,CIRCLE,1.200012,2,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,0,B,2,1,DIAMOND,1.200226,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,1,A,1,2,CIRCLE,1.270378,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,2,B,3,3,SQUARE,1.200317,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,3,A,0,0,DIAMOND,1.262286,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,4,B,3,2,TRIANGLE,1.200089,34,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,5,A,2,0,CIRCLE,0.349550,26,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,6,B,1,0,TRIANGLE,1.200146,25,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,7,A,1,1,SQUARE,0.003194,7,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1100002__Bstart,8,B,0,1,CIRCLE,0.000016,10,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,0,A,1,1,CIRCLE,1.253729,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,1,B,3,2,SQUARE,1.200342,53,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,2,A,2,2,TRIANGLE,1.262269,49,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,3,B,0,3,DIAMOND,1.200118,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,4,A,1,3,CIRCLE,1.094933,35,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,5,B,2,0,DIAMOND,1.200078,29,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,6,A,0,1,SQUARE,0.047560,14,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,7,B,3,0,SQUARE,1.200040,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,8,A,1,2,TRIANGLE,0.004681,8,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110001__Astart,9,B,3,1,TRIANGLE,1.200013,2,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,0,B,3,0,CIRCLE,1.200349,64,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,1,A,1,2,CIRCLE,1.269494,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,2,B,2,3,SQUARE,1.200114,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,3,A,0,1,DIAMOND,1.256742,38,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,4,B,3,1,TRIANGLE,1.200106,34,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,5,A,0,0,TRIANGLE,0.277519,26,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,6,B,1,1,SQUARE,1.200077,23,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,7,A,2,1,DIAMOND,0.022326,19,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,8,B,3,3,CIRCLE,1.200031,9,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,9,A,0,2,CIRCLE,0.005938,7,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,10,B,1,3,TRIANGLE,1.200026,5,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,11,A,2,2,TRIANGLE,0.000392,1,0,0,1,1,ok
AlphaBeta++__vs__MCTS+__seed1110002__Bstart,12,B,3,2,DIAMOND,0.000007,1,1,1,0,0,ok
AlphaBeta++__vs__MCTS+__seed1120001__Astart,0,A,1,1,CIRCLE,1.262838,64,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1120001__Astart,1,B,2,2,CIRCLE,1.200353,53,0,0,0,1,ok
AlphaBeta++__vs__MCTS+__seed1120001__Astart,2,A,0,2,SQUARE,1.268704,49,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1120001__Astart,3,B,3,0,DIAMOND,1.204540,39,0,0,0,0,ok
AlphaBeta++__vs__MCTS+__seed1120001__Astart,4,A,1,0,TRIANGLE,1.257203,35,0,0,0,0,ok
