game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,5,B,0,1,SQUARE,1.343645,17,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,6,A,2,1,DIAMOND,0.000401,25,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,7,B,0,2,DIAMOND,0.982403,12,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,8,A,0,0,TRIANGLE,0.000437,12,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,9,B,3,1,SQUARE,0.452988,8,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,10,A,1,3,SQUARE,0.000348,2,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020001__Astart,11,B,2,3,TRIANGLE,0.141621,3,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,0,B,1,0,TRIANGLE,1.368205,64,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,1,A,1,1,CIRCLE,0.000378,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,2,B,0,3,SQUARE,1.344280,50,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,3,A,2,1,CIRCLE,0.000366,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,4,B,3,1,SQUARE,1.320110,39,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,5,A,2,2,DIAMOND,0.000365,17,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,6,B,1,2,TRIANGLE,1.209038,17,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,7,A,1,3,DIAMOND,0.000408,11,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed2020002__Bstart,8,B,0,2,CIRCLE,0.000010,6,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,0,A,1,1,CIRCLE,0.000356,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,1,B,3,0,TRIANGLE,1.333187,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,2,A,1,2,SQUARE,0.000370,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,3,B,2,3,DIAMOND,1.307239,40,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,4,A,2,1,SQUARE,0.001000,34,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,5,B,2,2,CIRCLE,0.966462,30,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,6,A,0,2,TRIANGLE,0.000388,15,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed3030001__Astart,7,B,2,0,TRIANGLE,0.000032,19,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,0,B,3,1,CIRCLE,1.377076,64,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,1,A,2,2,DIAMOND,0.000365,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,2,B,1,2,CIRCLE,1.322267,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,3,A,2,1,DIAMOND,0.000377,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,4,B,0,0,TRIANGLE,1.317570,28,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,5,A,1,1,SQUARE,0.000366,16,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed3030002__Bstart,6,B,0,1,TRIANGLE,0.000030,20,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,0,A,2,1,CIRCLE,0.000362,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,1,B,1,0,DIAMOND,1.354039,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,2,A,2,2,CIRCLE,0.000886,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,3,B,1,3,SQUARE,1.344567,42,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,4,A,1,1,TRIANGLE,0.000916,24,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,5,B,3,1,SQUARE,1.320114,31,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,6,A,1,2,TRIANGLE,0.000467,16,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed4040001__Astart,7,B,0,1,DIAMOND,0.000028,15,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,0,B,1,2,TRIANGLE,1.444387,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,1,A,2,2,CIRCLE,0.000897,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,2,B,0,3,DIAMOND,1.354677,50,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,3,A,2,1,SQUARE,0.000880,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,4,B,3,1,DIAMOND,1.321104,37,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,5,A,1,1,CIRCLE,0.000363,29,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed4040002__Bstart,6,B,0,1,TRIANGLE,0.000030,17,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,0,A,2,2,TRIANGLE,0.000361,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,1,B,1,0,DIAMOND,1.395852,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,2,A,1,1,SQUARE,0.000374,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,3,B,2,1,CIRCLE,1.366197,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,4,A,1,2,TRIANGLE,0.000407,37,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed5050001__Astart,5,B,1,3,CIRCLE,0.000030,33,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,0,B,1,1,SQUARE,1.352683,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,1,A,1,2,DIAMOND,0.000347,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,2,B,2,2,SQUARE,1.316301,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,3,A,2,1,CIRCLE,0.000390,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,4,B,3,0,TRIANGLE,1.304261,26,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,5,A,0,0,DIAMOND,0.000399,28,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,6,B,0,3,TRIANGLE,0.752679,19,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,7,A,2,3,CIRCLE,0.000405,9,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5050002__Bstart,8,B,3,1,DIAMOND,0.211750,4,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,0,A,2,1,TRIANGLE,0.000400,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,1,B,2,2,SQUARE,1.337093,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,2,A,1,2,TRIANGLE,0.000496,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,3,B,0,0,CIRCLE,1.354683,41,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,4,A,1,1,SQUARE,0.000674,24,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,5,B,3,3,CIRCLE,1.029033,30,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,6,A,3,2,DIAMOND,0.000427,16,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,7,B,2,0,SQUARE,1.049331,10,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,8,A,1,0,DIAMOND,0.000448,11,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,9,B,0,3,DIAMOND,0.471007,1,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060001__Astart,10,A,0,1,SQUARE,0.000567,2,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,0,B,2,1,CIRCLE,1.396478,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,1,A,2,2,SQUARE,0.000356,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,2,B,3,3,DIAMOND,1.375184,50,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,3,A,1,2,DIAMOND,0.000326,40,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,4,B,0,0,TRIANGLE,1.304240,38,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,5,A,1,1,SQUARE,0.001057,25,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,6,B,2,0,TRIANGLE,0.785023,27,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,7,A,1,3,TRIANGLE,0.000544,10,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed6060002__Bstart,8,B,1,0,CIRCLE,0.000020,14,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,0,A,1,1,TRIANGLE,0.000366,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,1,B,2,1,SQUARE,1.386092,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,2,A,1,2,TRIANGLE,0.000394,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,3,B,3,3,DIAMOND,1.337270,43,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,4,A,2,2,CIRCLE,0.000373,23,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,5,B,2,0,DIAMOND,1.120753,32,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,6,A,0,2,CIRCLE,0.000962,18,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed7070001__Astart,7,B,2,3,TRIANGLE,0.000096,14,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,0,B,3,1,CIRCLE,1.376798,64,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,1,A,2,2,CIRCLE,0.000368,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,2,B,1,2,TRIANGLE,1.341703,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,3,A,2,1,DIAMOND,0.000347,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,4,B,0,0,SQUARE,1.332781,38,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,5,A,1,1,DIAMOND,0.000700,25,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,6,B,1,0,TRIANGLE,1.043264,29,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,7,A,2,3,CIRCLE,0.000399,10,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed7070002__Bstart,8,B,0,1,CIRCLE,0.000015,14,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,0,A,1,1,DIAMOND,0.000351,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,1,B,3,0,CIRCLE,1.317007,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,2,A,2,1,SQUARE,0.000890,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,3,B,2,3,TRIANGLE,1.346092,41,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,4,A,2,2,SQUARE,0.000382,36,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,5,B,0,1,TRIANGLE,1.305692,31,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,6,A,1,2,CIRCLE,0.000852,15,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed8080001__Astart,7,B,3,1,CIRCLE,0.000059,13,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,0,B,0,3,TRIANGLE,1.378421,64,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,1,A,1,2,CIRCLE,0.000376,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,2,B,2,1,TRIANGLE,1.330326,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,3,A,2,2,SQUARE,0.000389,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,4,B,3,2,DIAMOND,1.329800,26,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,5,A,1,1,SQUARE,0.000377,29,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,6,B,1,0,DIAMOND,1.138555,18,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,7,A,2,0,CIRCLE,0.000391,9,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed8080002__Bstart,8,B,0,1,CIRCLE,0.236332,3,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,0,A,1,1,TRIANGLE,0.000878,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,1,B,3,0,SQUARE,1.374301,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,2,A,2,1,DIAMOND,0.000373,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,3,B,2,2,TRIANGLE,1.371649,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,4,A,1,2,CIRCLE,0.000938,36,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,5,B,0,3,SQUARE,1.337535,30,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,6,A,3,3,CIRCLE,0.001045,25,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,7,B,1,3,DIAMOND,0.709740,12,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,8,A,1,0,TRIANGLE,0.001002,9,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed9090001__Astart,9,B,0,2,TRIANGLE,0.000041,9,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,0,B,1,2,TRIANGLE,1.393061,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,1,A,2,2,CIRCLE,0.001187,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,2,B,1,1,TRIANGLE,1.331301,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,3,A,2,1,DIAMOND,0.000366,43,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,4,B,3,0,SQUARE,1.317952,26,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,5,A,3,3,TRIANGLE,0.000377,30,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,6,B,0,2,DIAMOND,1.108166,22,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,7,A,2,3,DIAMOND,0.000943,19,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed9090002__Bstart,8,B,3,2,SQUARE,0.000039,16,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,0,A,1,1,CIRCLE,0.000361,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,1,B,1,2,TRIANGLE,1.380020,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,2,A,2,1,TRIANGLE,0.000865,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,3,B,2,3,DIAMOND,1.300897,41,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,4,A,2,2,CIRCLE,0.000411,36,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed1120001__Astart,5,B,2,0,SQUARE,0.000038,31,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,0,B,2,1,TRIANGLE,1.451389,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,1,A,1,1,CIRCLE,0.000362,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,2,B,3,3,DIAMOND,1.308007,50,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,3,A,1,2,CIRCLE,0.000358,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,4,B,2,2,SQUARE,1.301392,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,5,A,0,0,DIAMOND,0.000384,18,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,6,B,3,2,SQUARE,1.252512,27,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,7,A,1,0,DIAMOND,0.000419,12,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,8,B,3,0,TRIANGLE,0.768831,13,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,9,A,1,3,SQUARE,0.001202,6,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,10,B,2,0,CIRCLE,0.403407,4,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,11,A,0,1,SQUARE,0.000501,4,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed1120002__Bstart,12,B,2,3,DIAMOND,0.000010,3,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,0,A,1,2,CIRCLE,0.000390,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,1,B,1,1,TRIANGLE,1.329849,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,2,A,2,1,DIAMOND,0.001024,50,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,3,B,0,0,SQUARE,1.341072,40,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,4,A,2,2,SQUARE,0.000872,38,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,5,B,1,3,DIAMOND,1.324392,29,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,6,A,2,0,CIRCLE,0.000423,26,0,0,1,0,ok
Génétique (baseline)__vs__Génétique+__seed2130001__Astart,7,B,1,0,SQUARE,0.000027,21,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,0,B,2,3,TRIANGLE,1.315525,64,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,1,A,1,2,TRIANGLE,0.000354,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,2,B,2,2,SQUARE,1.378439,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,3,A,1,1,TRIANGLE,0.000361,41,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,4,B,3,0,CIRCLE,1.338734,39,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,5,A,2,1,DIAMOND,0.000357,21,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed2130002__Bstart,6,B,2,0,CIRCLE,0.000205,29,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,0,A,1,1,CIRCLE,0.000907,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,1,B,3,0,DIAMOND,1.348914,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,2,A,2,2,SQUARE,0.000374,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,3,B,0,1,TRIANGLE,1.342518,38,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,4,A,2,1,SQUARE,0.000400,35,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed3140001__Astart,5,B,3,1,DIAMOND,0.000072,32,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3140002__Bstart,0,B,2,2,CIRCLE,1.300892,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3140002__Bstart,1,A,1,1,CIRCLE,0.000850,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed3140002__Bstart,2,B,0,1,DIAMOND,1.383978,49,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed3140002__Bstart,3,A,2,1,TRIANGLE,0.000389,39,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed3140002__Bstart,4,B,3,1,SQUARE,0.000052,39,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,0,A,2,2,CIRCLE,0.000786,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,1,B,1,1,DIAMOND,1.385187,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,2,A,1,2,TRIANGLE,0.000367,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,3,B,0,1,SQUARE,1.323771,41,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,4,A,2,1,TRIANGLE,0.001099,37,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed4150001__Astart,5,B,3,1,CIRCLE,0.000071,30,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,0,B,2,1,CIRCLE,1.385419,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,1,A,1,2,DIAMOND,0.000361,53,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,2,B,1,0,SQUARE,1.372879,49,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,3,A,2,2,DIAMOND,0.000359,39,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,4,B,0,0,CIRCLE,1.309056,40,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,5,A,1,1,TRIANGLE,0.001006,20,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed4150002__Bstart,6,B,0,1,DIAMOND,0.000103,20,1,1,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,0,A,2,2,TRIANGLE,0.000842,64,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,1,B,1,3,DIAMOND,1.379667,53,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,2,A,1,1,CIRCLE,0.000352,49,0,0,0,1,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,3,B,0,1,SQUARE,1.339167,39,0,0,0,0,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,4,A,1,2,SQUARE,0.000381,36,0,0,1,1,ok
Génétique (baseline)__vs__Génétique+__seed5160001__Astart,5,B,1,0,TRIANGLE,0.000049,30,1,1,0,0,ok
