game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020001__Astart,7,B,3,1,TRIANGLE,0.416877,20,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020001__Astart,8,A,1,3,TRIANGLE,0.030209,18,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020001__Astart,9,B,0,2,CIRCLE,0.393164,13,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020001__Astart,10,A,0,3,DIAMOND,0.000765,10,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,0,B,1,1,CIRCLE,1.300961,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,1,A,2,2,CIRCLE,1.261695,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,2,B,0,2,SQUARE,1.300461,49,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,3,A,3,1,SQUARE,1.257685,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,4,B,0,3,TRIANGLE,1.300520,36,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,5,A,3,0,DIAMOND,0.265901,27,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,6,B,1,2,SQUARE,0.605854,23,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,7,A,3,2,TRIANGLE,0.075798,21,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,8,B,2,1,TRIANGLE,0.394719,13,0,0,1,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed2020002__Bstart,9,A,2,0,CIRCLE,0.000260,14,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,0,A,1,1,CIRCLE,1.279653,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,1,B,1,2,SQUARE,1.300853,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,2,A,3,0,SQUARE,1.258285,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,3,B,3,3,CIRCLE,1.300289,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,4,A,2,1,DIAMOND,1.254681,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,5,B,0,2,TRIANGLE,0.910620,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,6,A,1,0,CIRCLE,0.164194,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,7,B,2,2,SQUARE,0.050929,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,8,A,0,0,SQUARE,0.020895,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,9,B,2,0,TRIANGLE,0.017687,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,10,A,2,3,DIAMOND,0.001760,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030001__Astart,11,B,3,2,CIRCLE,0.000367,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,0,B,1,2,CIRCLE,1.300469,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,1,A,2,1,CIRCLE,1.262384,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,2,B,1,1,SQUARE,1.300703,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,3,A,0,0,TRIANGLE,1.257662,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,4,B,2,2,SQUARE,1.300522,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,5,A,1,3,DIAMOND,0.337086,30,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,6,B,1,0,CIRCLE,0.394022,14,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed3030002__Bstart,7,A,0,1,DIAMOND,0.000620,23,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,0,A,1,1,CIRCLE,1.279004,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,1,B,1,2,SQUARE,1.300480,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,2,A,3,0,SQUARE,1.269293,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,3,B,3,3,CIRCLE,1.300491,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,4,A,2,1,DIAMOND,1.256751,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,5,B,0,2,TRIANGLE,0.910456,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,6,A,1,0,CIRCLE,0.165212,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,7,B,2,2,SQUARE,0.052161,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,8,A,0,0,SQUARE,0.021346,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,9,B,2,0,TRIANGLE,0.018259,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,10,A,2,3,DIAMOND,0.001806,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040001__Astart,11,B,3,2,CIRCLE,0.000364,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,0,B,1,2,CIRCLE,1.300922,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,1,A,2,1,CIRCLE,1.267316,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,2,B,0,0,SQUARE,1.300619,49,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,3,A,0,3,TRIANGLE,1.259104,38,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,4,B,2,2,TRIANGLE,0.910400,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,5,A,3,1,DIAMOND,0.259003,28,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,6,B,1,1,TRIANGLE,0.042034,24,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,7,A,0,1,CIRCLE,0.007656,19,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed4040002__Bstart,8,B,0,2,DIAMOND,0.000032,15,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,0,A,1,1,CIRCLE,1.280295,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,1,B,1,2,SQUARE,1.300527,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,2,A,3,0,SQUARE,1.267817,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,3,B,3,3,CIRCLE,1.300445,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,4,A,2,1,DIAMOND,1.256553,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,5,B,0,2,TRIANGLE,0.910536,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,6,A,1,0,CIRCLE,0.158003,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,7,B,2,2,SQUARE,0.049913,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,8,A,0,0,SQUARE,0.020585,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,9,B,2,0,TRIANGLE,0.017566,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,10,A,2,3,DIAMOND,0.001726,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050001__Astart,11,B,3,2,CIRCLE,0.000348,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,0,B,1,1,CIRCLE,1.300934,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,1,A,2,2,CIRCLE,1.263171,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,2,B,0,2,SQUARE,1.300420,49,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,3,A,3,1,SQUARE,1.259090,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,4,B,0,3,TRIANGLE,1.300420,36,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,5,A,3,0,DIAMOND,0.260533,27,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,6,B,1,2,SQUARE,0.603038,23,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,7,A,3,2,TRIANGLE,0.076510,21,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,8,B,2,1,TRIANGLE,0.394752,13,0,0,1,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed5050002__Bstart,9,A,2,0,CIRCLE,0.000252,14,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,0,A,1,1,CIRCLE,1.279106,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,1,B,1,2,SQUARE,1.300640,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,2,A,3,0,SQUARE,1.264933,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,3,B,3,3,CIRCLE,1.300660,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,4,A,2,1,DIAMOND,1.256178,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,5,B,0,2,TRIANGLE,0.910649,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,6,A,1,0,CIRCLE,0.155895,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,7,B,2,2,SQUARE,0.048705,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,8,A,0,0,SQUARE,0.020083,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,9,B,2,0,TRIANGLE,0.017372,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,10,A,2,3,DIAMOND,0.001740,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060001__Astart,11,B,3,2,CIRCLE,0.000347,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,0,B,1,2,CIRCLE,1.300516,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,1,A,2,1,CIRCLE,1.266127,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,2,B,1,1,SQUARE,1.300333,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,3,A,0,0,TRIANGLE,1.256597,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,4,B,2,2,SQUARE,1.300639,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,5,A,1,3,DIAMOND,0.334650,30,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,6,B,1,0,CIRCLE,0.394068,14,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed6060002__Bstart,7,A,0,1,DIAMOND,0.000654,23,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,0,A,1,1,CIRCLE,1.281540,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,1,B,2,2,CIRCLE,1.300632,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,2,A,0,2,SQUARE,1.258628,49,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,3,B,1,0,SQUARE,1.300409,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,4,A,0,3,TRIANGLE,0.869009,36,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,5,B,2,1,TRIANGLE,0.933943,27,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,6,A,0,0,DIAMOND,0.072924,24,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,7,B,1,2,DIAMOND,0.394048,20,0,0,1,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070001__Astart,8,A,0,1,CIRCLE,0.000256,17,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,0,B,1,2,CIRCLE,1.300536,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,1,A,2,1,CIRCLE,1.262975,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,2,B,1,1,SQUARE,1.300776,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,3,A,0,0,TRIANGLE,1.255831,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,4,B,2,2,SQUARE,1.300567,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,5,A,1,3,DIAMOND,0.330819,30,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,6,B,1,0,CIRCLE,0.394167,14,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed7070002__Bstart,7,A,0,1,DIAMOND,0.000660,23,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,0,A,1,1,CIRCLE,1.275808,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,1,B,1,2,SQUARE,1.300298,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,2,A,3,0,SQUARE,1.268598,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,3,B,3,3,CIRCLE,1.300573,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,4,A,2,1,DIAMOND,1.256161,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,5,B,0,2,TRIANGLE,0.910586,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,6,A,1,0,CIRCLE,0.162319,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,7,B,2,2,SQUARE,0.049036,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,8,A,0,0,SQUARE,0.020359,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,9,B,2,0,TRIANGLE,0.017479,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,10,A,2,3,DIAMOND,0.001746,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080001__Astart,11,B,3,2,CIRCLE,0.000353,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,0,B,1,1,CIRCLE,1.300932,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,1,A,2,2,CIRCLE,1.262256,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,2,B,1,2,SQUARE,1.300546,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,3,A,0,3,TRIANGLE,1.258206,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,4,B,2,1,SQUARE,1.300432,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,5,A,1,0,DIAMOND,0.335451,30,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,6,B,1,3,CIRCLE,0.394175,14,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed8080002__Bstart,7,A,0,2,DIAMOND,0.000672,23,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,0,A,1,1,CIRCLE,1.277574,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,1,B,1,2,SQUARE,1.300282,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,2,A,3,0,SQUARE,1.257139,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,3,B,3,3,CIRCLE,1.300736,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,4,A,2,1,DIAMOND,1.254796,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,5,B,0,2,TRIANGLE,0.910466,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,6,A,1,0,CIRCLE,0.157503,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,7,B,2,2,SQUARE,0.049893,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,8,A,0,0,SQUARE,0.020178,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,9,B,2,0,TRIANGLE,0.017305,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,10,A,2,3,DIAMOND,0.001746,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090001__Astart,11,B,3,2,CIRCLE,0.000357,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,0,B,1,1,CIRCLE,1.300895,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,1,A,2,2,CIRCLE,1.261147,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,2,B,1,2,SQUARE,1.300272,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,3,A,0,3,TRIANGLE,1.292754,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,4,B,2,1,SQUARE,1.301589,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,5,A,1,0,DIAMOND,0.476574,30,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,6,B,1,3,CIRCLE,0.394234,14,0,0,1,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed9090002__Bstart,7,A,0,2,DIAMOND,0.000692,23,1,1,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,0,A,1,1,CIRCLE,1.281387,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,1,B,1,2,SQUARE,1.300843,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,2,A,3,0,SQUARE,1.261889,50,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,3,B,3,3,CIRCLE,1.300371,39,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,4,A,2,1,DIAMOND,1.255802,36,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,5,B,0,2,TRIANGLE,0.910542,29,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,6,A,1,0,CIRCLE,0.155007,23,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,7,B,2,2,SQUARE,0.048687,22,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,8,A,0,0,SQUARE,0.020289,14,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,9,B,2,0,TRIANGLE,0.016984,13,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,10,A,2,3,DIAMOND,0.001681,6,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120001__Astart,11,B,3,2,CIRCLE,0.000338,2,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,0,B,1,1,CIRCLE,1.300803,64,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,1,A,2,2,CIRCLE,1.261856,53,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,2,B,1,2,SQUARE,1.300882,49,0,0,0,1,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,3,A,0,3,TRIANGLE,1.257957,41,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,4,B,3,0,DIAMOND,1.300546,36,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,5,A,3,1,SQUARE,0.585283,27,0,0,0,0,ok
AlphaBeta++__vs__AlphaBeta+MCTS+__seed1120002__Bstart,6,B,2,1,TRIANGLE,0.650754,23,0,0,1,1,ok
